source,target,weight
K00366,K04070,-0.762641898864809
K00366,K04090,0.8328173374613003
K00366,K04103,0.6573787409700722
K00366,K04561,0.7502579979360166
K00366,K04748,0.7358101135190918
K00366,K04755,0.890608875128999
K00366,K04771,0.651186790505676
K00366,K05362,-0.6842105263157895
K00366,K05597,0.7089783281733747
K00366,K05710,0.9091847265221877
K00366,K05838,0.7750257997936018
K00366,K05874,0.7853457172342622
K00366,K05875,0.6986584107327141
K00366,K05895,-0.6553147574819401
K00366,K05934,-0.6573787409700722
K00366,K05966,-0.6800825593395253
K00366,K06078,0.6738906088751291
K00366,K06187,0.8328173374613003
K00366,K06441,-0.6140350877192982
K00366,K06596,0.8472652218782251
K00366,K06597,0.8575851393188855
K00366,K06861,0.6099071207430341
K00366,K06876,0.9318885448916409
K00366,K06993,-0.7729618163054695
K00366,K07091,0.6491228070175438
K00366,K07232,0.7853457172342622
K00366,K07394,0.7440660474716203
K00366,K07637,0.7853457172342622
K00366,K07638,0.7585139318885449
K00366,K07639,0.9029927760577915
K00366,K07642,-0.6842105263157895
K00366,K07644,0.6718266253869969
K00366,K07645,0.7688338493292053
K00366,K07649,0.7853457172342622
K00366,K07652,-0.6264189886480908
K00366,K07653,0.9029927760577915
K00366,K07673,0.7647058823529412
K00366,K07674,0.8101135190918473
K00366,K07684,0.7048503611971104
K00366,K07685,0.6780185758513931
K00366,K07691,0.8433723401641181
K00366,K07704,-0.6862745098039216
K00366,K07706,-0.653250773993808
K00366,K07710,0.8245614035087718
K00366,K07712,0.9050567595459237
K00366,K07717,0.6099071207430341
K00366,K07787,0.739938080495356
K00366,K07789,0.6697626418988648
K00366,K07795,0.8410732714138286
K00366,K07798,0.8555211558307534
K00366,K07810,0.7936016511867906
K00366,K08082,0.7812177502579979
K00366,K08083,0.762641898864809
K00366,K08304,0.7997936016511867
K00366,K08305,0.8823529411764706
K00366,K08306,-0.6883384932920537
K00366,K08308,-0.6346749226006192
K00366,K08309,0.7234262125902993
K00366,K08357,0.6759545923632612
K00366,K08738,0.7337461300309597
K00366,K08930,0.6718266253869969
K00366,K08992,0.8679050567595459
K00366,K09760,0.762641898864809
K00366,K09773,0.8431372549019607
K00366,K09774,-0.8039215686274509
K00366,K10001,0.8059855521155831
K00366,K10003,0.6986584107327141
K00366,K10004,0.6759545923632612
K00366,K10125,0.78328173374613
K00366,K10126,0.717234262125903
K00366,K10808,0.6096905113508518
K00366,K10851,0.6057791537667698
K00366,K10857,0.7853457172342622
K00366,K10912,0.7131062951496387
K00366,K10914,0.7151702786377709
K00366,K10916,0.8224974200206397
K00366,K11103,0.7378740970072238
K00366,K11356,-0.8431372549019607
K00366,K11526,0.8080495356037152
K00366,K11602,0.8142414860681115
K00366,K11603,0.6759545923632612
K00366,K11615,-0.8142414860681115
K00366,K11624,0.7523219814241485
K00366,K11636,-0.6553147574819401
K00366,K11640,-0.6202270381836945
K00366,K11688,0.6573787409700722
K00366,K11693,-0.8431372549019607
K00366,K11694,-0.8369453044375645
K00366,K11695,-0.8369453044375645
K00366,K11711,0.7915376676986584
K00366,K11712,0.6160990712074303
K00366,K11720,0.7337461300309597
K00366,K12252,0.7727218863330132
K00366,K12256,0.8286893704850361
K00366,K12264,-0.7316821465428276
K00366,K12531,0.8307533539731682
K00366,K12972,0.8328173374613003
K00366,K13041,0.8968008255933952
K00366,K13061,0.8121775025799793
K00366,K13490,0.7337461300309597
K00366,K13588,0.7031492934975395
K00366,K13771,0.9525283797729618
K00366,K13815,0.6470588235294118
K00366,K13816,0.7537430018402407
K00366,K14159,0.9236326109391124
K00366,K14578,0.7275541795665634
K00366,K14581,0.6862745098039216
K00366,K14980,0.7936016511867906
K00366,K14987,0.6429308565531475
K00366,K14988,0.6057791537667698
K00366,K14989,0.7110423116615068
K00366,K15011,0.8348813209494325
K00366,K15012,0.7770897832817338
K00366,K15383,0.6676986584107326
K00366,K15861,0.6809019204767716
K00366,K15862,0.869969040247678
K00366,K15864,0.8369453044375645
K00366,K15876,-0.7420020639834881
K00366,K16165,0.8286893704850361
K00366,K16871,0.7089783281733747
K00366,K17060,0.7461300309597524
K00366,K18072,0.8823529411764706
K00366,K18094,0.8080495356037152
K00366,K18164,0.6016511867905057
K00366,K18248,0.9029927760577915
K00366,K18322,0.8121775025799793
K00366,K18348,-0.7729618163054695
K00366,K18351,0.9091847265221877
K00366,K18353,0.8039215686274509
K00366,K18354,-0.8410732714138286
K00366,K18444,0.7151702786377709
K00366,K18586,0.7476944568161544
K00366,K18587,0.7341250332991933
K00366,K18608,-0.6573787409700722
K00366,K18856,-0.7688338493292053
K00366,K19084,-0.6676986584107326
K00366,K19303,0.6284829721362228
K00366,K19343,0.869969040247678
K00366,K19617,0.7812177502579979
K00366,K19618,0.7410607136830849
K00366,K19668,-0.6346749226006192
K00366,K19804,0.7420020639834881
K00366,K20263,0.6284829721362228
K00366,K20370,-0.6243550051599587
K00366,K20552,0.6945304437564499
K00366,K21471,-0.78328173374613
K00366,K21567,0.7977296181630547
K00366,K21711,0.6346749226006192
K00366,K22292,0.8286893704850361
K00366,K22338,-0.7007223942208461
K00366,K22339,-0.7750257997936018
K00366,K22340,-0.6470588235294118
K00366,K22341,-0.7977296181630547
K00367,K00368,0.6408668730650156
K00367,K00370,0.7110423116615068
K00367,K00371,0.7213622291021672
K00367,K00383,0.7069143446852425
K00367,K00392,0.8369453044375645
K00367,K00404,0.8039215686274509
K00367,K00405,0.8101135190918473
K00367,K00406,0.8431372549019607
K00367,K00407,0.8101135190918473
K00367,K00410,0.8761609907120743
K00367,K00411,0.8596491228070176
K00367,K00412,0.9071207430340558
K00367,K00413,0.8637770897832818
K00367,K00457,0.7729618163054695
K00367,K00529,0.6738906088751291
K00367,K00533,-0.9360165118679051
K00367,K00595,-0.6408668730650156
K00367,K00626,0.7089783281733747
K00367,K00627,0.7667698658410733
K00367,K00681,0.8575851393188855
K00367,K00797,0.6800825593395253
K00367,K00799,0.8452012383900928
K00367,K00822,0.7523219814241485
K00367,K00830,0.9504643962848297
K00367,K00873,0.6470588235294118
K00367,K00990,0.9133126934984519
K00367,K00992,0.6738906088751291
K00367,K01011,0.7688338493292053
K00367,K01034,-0.7110423116615068
K00367,K01035,-0.7585139318885449
K00367,K01141,0.7729618163054695
K00367,K01142,0.7585139318885449
K00367,K01151,-0.651186790505676
K00367,K01160,-0.7853457172342622
K00367,K01255,0.9009287925696594
K00367,K01256,0.6718266253869969
K00367,K01356,-0.6553147574819401
K00367,K01447,-0.6904024767801857
K00367,K01467,0.6904024767801857
K00367,K01581,0.890608875128999
K00367,K01595,0.9360165118679051
K00367,K01596,0.7502579979360166
K00367,K01643,-0.6759545923632612
K00367,K01646,-0.6449948400412797
K00367,K01669,0.8472652218782251
K00367,K01801,0.8018575851393188
K00367,K01919,0.8864809081527348
K00367,K01920,0.8472652218782251
K00367,K01958,-0.6573787409700722
K00367,K02040,0.7729618163054695
K00367,K02106,-0.6367389060887513
K00367,K02164,0.7213622291021672
K00367,K02188,-0.6553147574819401
K00367,K02191,-0.6635706914344685
K00367,K02192,0.8328173374613003
K00367,K02259,0.6264189886480908
K00367,K02302,0.8782249742002064
K00367,K02305,0.8121775025799793
K00367,K02337,0.7585139318885449
K00367,K02339,0.8679050567595459
K00367,K02342,0.762641898864809
K00367,K02402,0.9195046439628484
K00367,K02403,0.9009287925696594
K00367,K02448,0.7688338493292053
K00367,K02487,0.6243550051599587
K00367,K02558,0.6697626418988648
K00367,K02563,0.8369453044375645
K00367,K02572,-0.6243550051599587
K00367,K02641,0.6924664602683178
K00367,K02650,0.8039215686274509
K00367,K02658,-0.6284829721362228
K00367,K02659,0.7688338493292053
K00367,K02661,0.717234262125903
K00367,K03091,-0.7213622291021672
K00367,K03093,-0.7956656346749225
K00367,K03106,0.6780185758513931
K00367,K03110,0.7688338493292053
K00367,K03181,0.8286893704850361
K00367,K03385,-0.6759545923632612
K00367,K03394,-0.696594427244582
K00367,K03532,0.6986584107327141
K00367,K03533,0.7027863777089782
K00367,K03599,0.9071207430340558
K00367,K03600,0.8802889576883385
K00367,K03612,-0.6388028895768835
K00367,K03615,-0.6160990712074303
K00367,K03617,-0.8286893704850361
K00367,K03671,-0.6057791537667698
K00367,K03688,0.9071207430340558
K00367,K03690,0.8740970072239421
K00367,K03723,0.7254901960784313
K00367,K03739,-0.6615067079463364
K00367,K03776,0.7254901960784313
K00367,K03782,0.6676986584107326
K00367,K03806,0.8183694530443757
K00367,K03879,0.6036235165238695
K00367,K03880,0.6882893336065588
K00367,K03882,0.6725921970019467
K00367,K03885,0.6945304437564499
K00367,K03936,0.621982658757119
K00367,K03941,0.696594427244582
K00367,K03943,0.7192982456140351
K00367,K04070,-0.6718266253869969
K00367,K04090,0.6945304437564499
K00367,K04561,0.6821465428276574
K00367,K04748,0.6594427244582043
K00367,K04755,0.8369453044375645
K00367,K05710,0.8679050567595459
K00367,K05838,0.8658410732714137
K00367,K05875,0.6388028895768835
K00367,K05934,-0.6697626418988648
K00367,K05936,-0.653250773993808
K00367,K05966,-0.6883384932920537
K00367,K06078,0.6429308565531475
K00367,K06080,0.6195147960330746
K00367,K06187,0.6676986584107326
K00367,K06596,0.7007223942208461
K00367,K06597,0.7089783281733747
K00367,K06876,0.8740970072239421
K00367,K06993,-0.7894736842105263
K00367,K07091,0.6842105263157895
K00367,K07260,-0.6594427244582043
K00367,K07261,0.6408668730650156
K00367,K07335,-0.6057791537667698
K00367,K07394,0.6388028895768835
K00367,K07637,0.651186790505676
K00367,K07638,0.6780185758513931
K00367,K07639,0.7708978328173374
K00367,K07642,-0.6553147574819401
K00367,K07645,0.6408668730650156
K00367,K07649,0.6800825593395253
K00367,K07653,0.8348813209494325
K00367,K07673,0.6924664602683178
K00367,K07674,0.7853457172342622
K00367,K07684,0.8059855521155831
K00367,K07691,0.7396365049655796
K00367,K07704,-0.6140350877192982
K00367,K07706,-0.8039215686274509
K00367,K07710,0.7894736842105263
K00367,K07712,0.8926728586171312
K00367,K07777,-0.6119711042311662
K00367,K07787,0.6305469556243549
K00367,K07795,0.7750257997936018
K00367,K07798,0.6945304437564499
K00367,K07810,0.6924664602683178
K00367,K08082,0.7007223942208461
K00367,K08083,0.6449948400412797
K00367,K08304,0.8204334365325078
K00367,K08305,0.8348813209494325
K00367,K08308,-0.6305469556243549
K00367,K08309,0.653250773993808
K00367,K08738,0.6388028895768835
K00367,K08992,0.7667698658410733
K00367,K09760,0.6821465428276574
K00367,K09773,0.7956656346749225
K00367,K09774,-0.8472652218782251
K00367,K10001,0.651186790505676
K00367,K10125,0.8637770897832818
K00367,K10126,0.760577915376677
K00367,K10857,0.8596491228070176
K00367,K10912,0.6222910216718266
K00367,K10914,0.6099071207430341
K00367,K10916,0.7110423116615068
K00367,K11356,-0.8782249742002064
K00367,K11526,0.6821465428276574
K00367,K11602,0.6057791537667698
K00367,K11615,-0.6759545923632612
K00367,K11624,0.6449948400412797
K00367,K11640,-0.7585139318885449
K00367,K11688,0.6594427244582043
K00367,K11693,-0.87203302373581
K00367,K11694,-0.8658410732714137
K00367,K11695,-0.8658410732714137
K00367,K11711,0.717234262125903
K00367,K11720,0.6780185758513931
K00367,K12252,0.6851258830240076
K00367,K12256,0.6594427244582043
K00367,K12264,-0.6656346749226005
K00367,K12531,0.7564499484004128
K00367,K12972,0.7874097007223942
K00367,K13041,0.9711042311661506
K00367,K13061,0.7358101135190918
K00367,K13490,0.6181630546955624
K00367,K13771,0.8410732714138286
K00367,K13816,0.6205473206931297
K00367,K14159,0.8204334365325078
K00367,K14188,-0.6164172220529092
K00367,K14980,0.6573787409700722
K00367,K14987,0.6140350877192982
K00367,K14989,0.6491228070175438
K00367,K15011,0.6119711042311662
K00367,K15012,0.6305469556243549
K00367,K15383,0.6078431372549019
K00367,K15762,-0.6491228070175438
K00367,K15862,0.8555211558307534
K00367,K15864,0.7440660474716203
K00367,K15876,-0.6429308565531475
K00367,K16165,0.6697626418988648
K00367,K16695,-0.6243550051599587
K00367,K17060,0.6491228070175438
K00367,K18072,0.7977296181630547
K00367,K18094,0.6491228070175438
K00367,K18163,0.6556531591350039
K00367,K18248,0.9112487100103198
K00367,K18322,0.6099071207430341
K00367,K18348,-0.6016511867905057
K00367,K18351,0.8637770897832818
K00367,K18353,0.696594427244582
K00367,K18354,-0.87203302373581
K00367,K18586,0.6225573092318608
K00367,K18587,0.640165289234177
K00367,K18608,-0.7275541795665634
K00367,K19084,-0.6800825593395253
K00367,K19224,-0.6656346749226005
K00367,K19343,0.653250773993808
K00367,K19617,0.6140350877192982
K00367,K19618,0.6601221676496132
K00367,K19804,0.6491228070175438
K00367,K20263,0.6800825593395253
K00367,K20370,-0.6099071207430341
K00367,K20973,0.6656346749226005
K00367,K21154,0.6573787409700722
K00367,K21471,-0.8452012383900928
K00367,K21567,0.7110423116615068
K00367,K22292,0.6904024767801857
K00367,K22338,-0.6800825593395253
K00367,K22339,-0.7213622291021672
K00367,K22340,-0.6842105263157895
K00367,K22341,-0.78328173374613
K00368,K00370,0.8679050567595459
K00368,K00371,0.8369453044375645
K00368,K00373,0.7420020639834881
K00368,K00374,0.6243550051599587
K00368,K00384,0.7089783281733747
K00368,K00404,0.7956656346749225
K00368,K00405,0.8039215686274509
K00368,K00406,0.8926728586171312
K00368,K00407,0.6738906088751291
K00368,K00410,0.6883384932920537
K00368,K00411,0.7729618163054695
K00368,K00412,0.7213622291021672
K00368,K00413,0.6738906088751291
K00368,K00426,-0.6924664602683178
K00368,K00457,0.6945304437564499
K00368,K00527,0.7165721140782562
K00368,K00529,0.7296181630546955
K00368,K00533,-0.7874097007223942
K00368,K00568,0.826625386996904
K00368,K00595,-0.7296181630546955
K00368,K00626,0.8988648090815273
K00368,K00627,0.7337461300309597
K00368,K00681,0.826625386996904
K00368,K00797,0.8802889576883385
K00368,K00799,0.7956656346749225
K00368,K00802,0.6401496370797661
K00368,K00822,0.7089783281733747
K00368,K00830,0.6842105263157895
K00368,K00990,0.7110423116615068
K00368,K00992,0.8534571723426212
K00368,K01011,0.7213622291021672
K00368,K01034,-0.7853457172342622
K00368,K01035,-0.6635706914344685
K00368,K01151,-0.869969040247678
K00368,K01255,0.6222910216718266
K00368,K01256,0.9112487100103198
K00368,K01581,0.6284829721362228
K00368,K01595,0.7523219814241485
K00368,K01596,0.9133126934984519
K00368,K01610,0.6780185758513931
K00368,K01619,-0.6119711042311662
K00368,K01643,-0.7461300309597524
K00368,K01646,-0.7874097007223942
K00368,K01669,0.7812177502579979
K00368,K01816,0.8575851393188855
K00368,K01910,-0.8018575851393188
K00368,K01915,0.6243550051599587
K00368,K01919,0.717234262125903
K00368,K02040,0.6037151702786379
K00368,K02106,-0.8637770897832818
K00368,K02164,0.869969040247678
K00368,K02188,-0.7688338493292053
K00368,K02191,-0.9587203302373581
K00368,K02229,0.7007223942208461
K00368,K02259,0.7750257997936018
K00368,K02305,0.869969040247678
K00368,K02313,0.6057791537667698
K00368,K02337,0.8575851393188855
K00368,K02339,0.7007223942208461
K00368,K02403,0.6222910216718266
K00368,K02448,0.894736842105263
K00368,K02487,0.8761609907120743
K00368,K02489,-0.7192982456140351
K00368,K02558,0.890608875128999
K00368,K02563,0.6037151702786379
K00368,K02641,0.8513931888544891
K00368,K02659,0.8080495356037152
K00368,K02660,0.8369453044375645
K00368,K02661,0.7048503611971104
K00368,K02667,0.7420020639834881
K00368,K03091,-0.7254901960784313
K00368,K03093,-0.7481940144478844
K00368,K03183,0.6243550051599587
K00368,K03407,0.8163054695562436
K00368,K03412,0.6346749226006192
K00368,K03551,0.6821465428276574
K00368,K03581,-0.6367389060887513
K00368,K03599,0.7007223942208461
K00368,K03600,0.6821465428276574
K00368,K03612,-0.7007223942208461
K00368,K03613,-0.7688338493292053
K00368,K03614,-0.7027863777089782
K00368,K03615,-0.7254901960784313
K00368,K03617,-0.7688338493292053
K00368,K03688,0.7915376676986584
K00368,K03690,0.6635706914344685
K00368,K03701,0.7997936016511867
K00368,K03702,0.7440660474716203
K00368,K03723,0.7007223942208461
K00368,K03741,0.8555211558307534
K00368,K03782,0.6862745098039216
K00368,K03839,-0.6078431372549019
K00368,K03879,0.6177930826394532
K00368,K03880,0.6752288149422977
K00368,K03934,0.6900289856589236
K00368,K03935,0.7032193155375657
K00368,K03936,0.6441085240883999
K00368,K03940,0.7791537667698658
K00368,K03941,0.8782249742002064
K00368,K03943,0.9091847265221877
K00368,K04090,0.8823529411764706
K00368,K04097,0.6222910216718266
K00368,K04103,0.6553147574819401
K00368,K04488,-0.7378740970072238
K00368,K04561,0.8968008255933952
K00368,K04748,0.8080495356037152
K00368,K04771,0.8575851393188855
K00368,K05710,0.7502579979360166
K00368,K05838,0.653250773993808
K00368,K05874,0.8452012383900928
K00368,K05879,-0.7131062951496387
K00368,K05895,-0.8472652218782251
K00368,K05934,-0.7894736842105263
K00368,K05966,-0.7936016511867906
K00368,K06375,0.6037151702786379
K00368,K06596,0.8328173374613003
K00368,K06597,0.717234262125903
K00368,K06598,0.7275541795665634
K00368,K06876,0.6553147574819401
K00368,K06993,-0.7894736842105263
K00368,K07232,0.7254901960784313
K00368,K07637,0.7234262125902993
K00368,K07638,0.8844169246646028
K00368,K07639,0.7915376676986584
K00368,K07642,-0.7481940144478844
K00368,K07644,0.894736842105263
K00368,K07645,0.9071207430340558
K00368,K07648,-0.8101135190918473
K00368,K07649,0.9236326109391124
K00368,K07652,-0.7853457172342622
K00368,K07653,0.8307533539731682
K00368,K07655,0.7265873821015796
K00368,K07673,0.9215686274509803
K00368,K07675,0.6862745098039216
K00368,K07704,-0.9442724458204333
K00368,K07707,-0.7378740970072238
K00368,K07710,0.7977296181630547
K00368,K07711,0.6883384932920537
K00368,K07712,0.7708978328173374
K00368,K07716,0.7254901960784313
K00368,K07720,-0.7213622291021672
K00368,K07783,-0.6181630546955624
K00368,K07787,0.9256965944272446
K00368,K07788,0.7936016511867906
K00368,K07789,0.8555211558307534
K00368,K07792,-0.6078431372549019
K00368,K07795,0.6346749226006192
K00368,K07798,0.7316821465428276
K00368,K07810,0.8679050567595459
K00368,K08082,0.9091847265221877
K00368,K08083,0.9195046439628484
K00368,K08304,0.6821465428276574
K00368,K08305,0.8493292053663571
K00368,K08306,-0.8782249742002064
K00368,K08308,-0.7420020639834881
K00368,K08641,0.6635706914344685
K00368,K08738,0.9133126934984519
K00368,K08928,0.6835588560224471
K00368,K08929,0.6726121682655781
K00368,K09690,0.8018575851393188
K00368,K09691,0.7110423116615068
K00368,K09760,0.8782249742002064
K00368,K10002,0.7420020639834881
K00368,K10003,0.7440660474716203
K00368,K10004,0.8080495356037152
K00368,K10808,0.7621131391885647
K00368,K10851,0.8059855521155831
K00368,K10857,0.6367389060887513
K00368,K10914,0.8926728586171312
K00368,K11103,0.8101135190918473
K00368,K11354,0.7320599839790831
K00368,K11356,-0.739938080495356
K00368,K11444,0.6078431372549019
K00368,K11525,0.7688338493292053
K00368,K11526,0.8864809081527348
K00368,K11614,-0.762641898864809
K00368,K11624,0.760577915376677
K00368,K11625,0.6763701273288396
K00368,K11636,-0.6202270381836945
K00368,K11637,0.6862745098039216
K00368,K11688,0.6986584107327141
K00368,K11693,-0.717234262125903
K00368,K11694,-0.6738906088751291
K00368,K11695,-0.6738906088751291
K00368,K11711,0.9256965944272446
K00368,K11712,0.8637770897832818
K00368,K11720,0.6140350877192982
K00368,K12055,0.6160990712074303
K00368,K12252,0.6913827404032223
K00368,K12256,0.7048503611971104
K00368,K12264,-0.9256965944272446
K00368,K12296,-0.6202270381836945
K00368,K12531,0.8802889576883385
K00368,K13041,0.6759545923632612
K00368,K13061,0.7667698658410733
K00368,K13489,0.6016511867905057
K00368,K13490,0.8885448916408669
K00368,K13587,0.7853457172342622
K00368,K13588,0.6205473206931297
K00368,K13694,-0.717234262125903
K00368,K13771,0.6016511867905057
K00368,K13815,0.8039215686274509
K00368,K13816,0.8415075979449262
K00368,K13927,-0.696594427244582
K00368,K14159,0.8163054695562436
K00368,K14188,-0.7454828045597998
K00368,K14578,0.7213622291021672
K00368,K14581,0.7667698658410733
K00368,K14978,0.6222910216718266
K00368,K14980,0.8513931888544891
K00368,K14986,0.6305469556243549
K00368,K14987,0.7585139318885449
K00368,K15011,0.8163054695562436
K00368,K15012,0.9504643962848297
K00368,K15383,0.6759545923632612
K00368,K15753,0.7667698658410733
K00368,K15853,0.7213622291021672
K00368,K15861,0.7975955940360185
K00368,K15862,0.8245614035087718
K00368,K15864,0.8864809081527348
K00368,K16165,0.8596491228070176
K00368,K16871,0.7461300309597524
K00368,K17060,0.8740970072239421
K00368,K17061,0.7192982456140351
K00368,K18072,0.7791537667698658
K00368,K18094,0.7874097007223942
K00368,K18248,0.6119711042311662
K00368,K18253,-0.7151702786377709
K00368,K18348,-0.6553147574819401
K00368,K18351,0.8555211558307534
K00368,K18353,0.8761609907120743
K00368,K18354,-0.6676986584107326
K00368,K18377,0.7812177502579979
K00368,K18444,0.7358101135190918
K00368,K18586,0.6600984535071489
K00368,K18587,0.7227672620385871
K00368,K18608,-0.6842105263157895
K00368,K18763,0.6276533509885714
K00368,K18986,0.6676986584107326
K00368,K19084,-0.6986584107327141
K00368,K19303,0.8596491228070176
K00368,K19343,0.7337461300309597
K00368,K19621,0.6907589975768782
K00368,K19641,0.6181630546955624
K00368,K20552,0.78328173374613
K00368,K20974,0.7048503611971104
K00368,K20978,0.6800825593395253
K00368,K21154,0.6119711042311662
K00368,K21567,0.6986584107327141
K00368,K21711,0.6594427244582043
K00368,K22292,0.8555211558307534
K00368,K22338,-0.7688338493292053
K00368,K22339,-0.7770897832817338
K00368,K22340,-0.7997936016511867
K00368,K22341,-0.8926728586171312
K00370,K00371,0.9215686274509803
K00370,K00373,0.8926728586171312
K00370,K00374,0.7089783281733747
K00370,K00383,0.6305469556243549
K00370,K00384,0.6408668730650156
K00370,K00392,0.8224974200206397
K00370,K00404,0.7337461300309597
K00370,K00405,0.7378740970072238
K00370,K00406,0.8782249742002064
K00370,K00407,0.7378740970072238
K00370,K00410,0.760577915376677
K00370,K00411,0.7770897832817338
K00370,K00412,0.8059855521155831
K00370,K00413,0.7151702786377709
K00370,K00426,-0.6780185758513931
K00370,K00457,0.7213622291021672
K00370,K00527,0.8291173020242648
K00370,K00529,0.9091847265221877
K00370,K00532,-0.7564499484004128
K00370,K00533,-0.7936016511867906
K00370,K00568,0.78328173374613
K00370,K00626,0.8513931888544891
K00370,K00627,0.7956656346749225
K00370,K00681,0.890608875128999
K00370,K00797,0.8823529411764706
K00370,K00799,0.8472652218782251
K00370,K00822,0.7688338493292053
K00370,K00830,0.7585139318885449
K00370,K00990,0.7585139318885449
K00370,K00992,0.9029927760577915
K00370,K01011,0.8679050567595459
K00370,K01034,-0.7688338493292053
K00370,K01035,-0.696594427244582
K00370,K01141,0.7089783281733747
K00370,K01142,0.8142414860681115
K00370,K01151,-0.7089783281733747
K00370,K01255,0.8059855521155831
K00370,K01256,0.8555211558307534
K00370,K01581,0.7420020639834881
K00370,K01595,0.8802889576883385
K00370,K01596,0.9133126934984519
K00370,K01610,0.7089783281733747
K00370,K01619,-0.6264189886480908
K00370,K01643,-0.78328173374613
K00370,K01646,-0.7564499484004128
K00370,K01669,0.8121775025799793
K00370,K01801,0.6800825593395253
K00370,K01816,0.8059855521155831
K00370,K01910,-0.7048503611971104
K00370,K01919,0.78328173374613
K00370,K01920,0.7481940144478844
K00370,K02040,0.7358101135190918
K00370,K02106,-0.6883384932920537
K00370,K02164,0.8307533539731682
K00370,K02191,-0.7791537667698658
K00370,K02192,0.6821465428276574
K00370,K02229,0.7977296181630547
K00370,K02259,0.696594427244582
K00370,K02302,0.6676986584107326
K00370,K02305,0.8369453044375645
K00370,K02313,0.7708978328173374
K00370,K02337,0.7874097007223942
K00370,K02339,0.7915376676986584
K00370,K02402,0.6449948400412797
K00370,K02403,0.651186790505676
K00370,K02448,0.8555211558307534
K00370,K02487,0.8864809081527348
K00370,K02489,-0.6635706914344685
K00370,K02558,0.7729618163054695
K00370,K02563,0.8142414860681115
K00370,K02572,-0.6945304437564499
K00370,K02641,0.8183694530443757
K00370,K02650,0.6264189886480908
K00370,K02658,-0.6821465428276574
K00370,K02659,0.8410732714138286
K00370,K02660,0.7936016511867906
K00370,K02661,0.7440660474716203
K00370,K02667,0.7708978328173374
K00370,K03091,-0.7585139318885449
K00370,K03093,-0.7481940144478844
K00370,K03110,0.6718266253869969
K00370,K03183,0.6346749226006192
K00370,K03385,-0.6573787409700722
K00370,K03407,0.7048503611971104
K00370,K03553,0.6635706914344685
K00370,K03581,-0.6140350877192982
K00370,K03599,0.7440660474716203
K00370,K03600,0.7564499484004128
K00370,K03612,-0.6305469556243549
K00370,K03614,-0.6140350877192982
K00370,K03615,-0.6945304437564499
K00370,K03617,-0.6821465428276574
K00370,K03688,0.8658410732714137
K00370,K03690,0.7997936016511867
K00370,K03701,0.78328173374613
K00370,K03702,0.653250773993808
K00370,K03723,0.7275541795665634
K00370,K03741,0.632610939112487
K00370,K03782,0.7254901960784313
K00370,K03806,0.6635706914344685
K00370,K03839,-0.6016511867905057
K00370,K03879,0.6659696074324383
K00370,K03880,0.7248587858664899
K00370,K03885,0.653250773993808
K00370,K03934,0.6889491280913823
K00370,K03935,0.6086158201737676
K00370,K03936,0.630587161941506
K00370,K03940,0.7502579979360166
K00370,K03941,0.894736842105263
K00370,K03943,0.9071207430340558
K00370,K04090,0.9091847265221877
K00370,K04097,0.653250773993808
K00370,K04103,0.8658410732714137
K00370,K04561,0.78328173374613
K00370,K04748,0.8142414860681115
K00370,K04755,0.632610939112487
K00370,K04771,0.7853457172342622
K00370,K04782,0.6346749226006192
K00370,K04802,-0.6367389060887513
K00370,K05710,0.7729618163054695
K00370,K05838,0.7420020639834881
K00370,K05874,0.7956656346749225
K00370,K05895,-0.6491228070175438
K00370,K05966,-0.762641898864809
K00370,K06048,0.6449948400412797
K00370,K06187,0.6780185758513931
K00370,K06441,-0.7234262125902993
K00370,K06596,0.8823529411764706
K00370,K06597,0.8410732714138286
K00370,K06598,0.6429308565531475
K00370,K06876,0.7647058823529412
K00370,K06993,-0.826625386996904
K00370,K07232,0.7564499484004128
K00370,K07455,0.6924664602683178
K00370,K07637,0.9071207430340558
K00370,K07638,0.8575851393188855
K00370,K07639,0.8348813209494325
K00370,K07642,-0.6945304437564499
K00370,K07644,0.8369453044375645
K00370,K07645,0.8802889576883385
K00370,K07648,-0.7915376676986584
K00370,K07649,0.9174406604747163
K00370,K07652,-0.7275541795665634
K00370,K07653,0.9380804953560371
K00370,K07655,0.658506496541173
K00370,K07673,0.87203302373581
K00370,K07674,0.6594427244582043
K00370,K07691,0.6607972702146904
K00370,K07704,-0.8307533539731682
K00370,K07707,-0.651186790505676
K00370,K07708,0.6222910216718266
K00370,K07710,0.8018575851393188
K00370,K07712,0.8163054695562436
K00370,K07717,0.7254901960784313
K00370,K07720,-0.7461300309597524
K00370,K07769,-0.7027863777089782
K00370,K07785,0.6553147574819401
K00370,K07787,0.8513931888544891
K00370,K07788,0.6656346749226005
K00370,K07789,0.7502579979360166
K00370,K07795,0.7358101135190918
K00370,K07798,0.8617131062951496
K00370,K07810,0.8864809081527348
K00370,K08082,0.8761609907120743
K00370,K08083,0.8988648090815273
K00370,K08304,0.7358101135190918
K00370,K08305,0.9071207430340558
K00370,K08306,-0.7977296181630547
K00370,K08308,-0.7316821465428276
K00370,K08738,0.7729618163054695
K00370,K08928,0.6070333562559401
K00370,K08992,0.6780185758513931
K00370,K09760,0.8431372549019607
K00370,K09773,0.6780185758513931
K00370,K09774,-0.6553147574819401
K00370,K10001,0.7151702786377709
K00370,K10002,0.6924664602683178
K00370,K10003,0.6986584107327141
K00370,K10004,0.717234262125903
